Id,Team,Match,Time,RecordType,Mode,Leave,AcqLoc,AcqCenter,AcqDis,AcqDrp,DelOrig,DelDest,DelMiss,DriveSta,RobotSta,HPAmp,StageStat,StageAtt,StageLoc,Harmony,Spotlit,ClimbT,OZTime,NZTime,AZTime,Defense,Avoidance,Strategy,Mics,ScouterName,ScouterError,match_event,teammat,TimeCenter
240,frc7177,58,2024-02-27 19:34:05.367,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,7177.58,0
241,frc8175,58,2024-02-27 19:34:05.760,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,1,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,8175.58,0
242,frc2230,58,2024-02-27 19:34:12.197,Match_Event,Auto,0,-,0,0,0,-,-,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,0,Fumbled,2230.58,0
243,frc8175,58,2024-02-27 19:33:59.083,StartMatch,Auto,0,-,0,0,0,-,-,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,8175.58,0
244,frc8175,58,2024-02-27 19:34:17.083,EndAuto,Auto,1,-,0,0,0,-,-,0,blue0,Amp,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,8175.58,0
245,frc2230,58,2024-02-27 19:34:17.323,Activities,Auto,0,Neutral,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,1000,-,2230.58,0
246,frc9738,58,2024-02-27 19:34:00.390,StartMatch,Auto,0,-,0,0,0,-,-,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,9738.58,0
247,frc9738,58,2024-02-27 19:34:18.390,EndAuto,Auto,0,-,0,0,0,-,-,0,red1,Podm,Y,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,9738.58,0
248,frc9303,58,2024-02-27 19:34:00.720,StartMatch,Auto,0,-,0,0,0,-,-,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,9303.58,0
249,frc9303,58,2024-02-27 19:34:18.720,EndAuto,Auto,0,-,0,0,0,-,-,0,red0,SubW,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,9303.58,0
250,frc7177,58,2024-02-27 19:34:02.097,StartMatch,Auto,0,-,0,0,0,-,-,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,7177.58,0
251,frc7177,58,2024-02-27 19:34:20.097,EndAuto,Auto,1,-,0,0,0,-,-,0,blue2,SubW,Y,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,7177.58,0
252,frc2230,58,2024-02-27 19:34:02.720,StartMatch,Auto,0,-,0,0,0,-,-,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,1000,-,2230.58,0
253,frc2230,58,2024-02-27 19:34:20.720,EndAuto,Auto,1,-,0,0,0,-,-,0,blue1,Podm,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,1000,-,2230.58,0
254,frc2230,58,2024-02-27 19:34:26.413,Activities,Teleop,0,AllyWing,0,0,0,Neut,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,1000,-,2230.58,0
255,frc7067,58,2024-02-27 19:34:32.777,Activities,Auto,0,Pre,0,0,0,AllyW,Amp,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,7067.58,0
256,frc9303,58,2024-02-27 19:34:33.827,Activities,Teleop,0,Neutral,0,0,1,-,-,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,9303.58,0
257,frc7067,58,2024-02-27 19:34:42.527,Activities,Auto,0,AllyWing,0,0,0,AllyW,Amp,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,7067.58,0
258,frc2230,58,2024-02-27 19:34:45.000,Activities,Teleop,0,OppWing,0,0,0,Neut,AllyW,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,1000,-,2230.58,0
259,frc9738,58,2024-02-27 19:34:48.077,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,10000000,-,9738.58,0
260,frc7067,58,2024-02-27 19:34:48.477,Activities,Auto,0,AllyWing,0,0,0,AllyW,Amp,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,7067.58,0
261,frc7067,58,2024-02-27 19:35:01.170,Activities,Auto,0,Neutral,0,0,0,AllyW,Amp,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,7067.58,0
262,frc9738,58,2024-02-27 19:35:07.143,Activities,Teleop,0,Z,0,0,0,OppW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,20000000,-,9738.58,0
263,frc2230,58,2024-02-27 19:35:07.727,Activities,Teleop,0,OppWing,0,0,0,AllyW,Amp,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,1000,-,2230.58,0
264,frc9303,58,2024-02-27 19:35:10.757,Activities,Teleop,0,Z,0,0,0,Neut,AllyW,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,10000000,-,9303.58,0
265,frc9738,58,2024-02-27 19:35:18.620,Activities,Teleop,0,AllyWing,0,0,0,SubW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,20000000,-,9738.58,0
266,frc2230,58,2024-02-27 19:35:21.977,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,1000,-,2230.58,0
267,frc2230,58,2024-02-27 19:35:26.580,Match_Event,Teleop,0,-,0,0,0,-,-,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,1000,RingToss,2230.58,0
268,frc2230,58,2024-02-27 19:35:34.950,Activities,Teleop,0,Z,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10001000,-,2230.58,0
269,frc2230,58,2024-02-27 19:35:51.173,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10101000,-,2230.58,0
270,frc7067,58,2024-02-27 19:35:50.877,StartMatch,Auto,0,-,0,0,0,-,-,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,7067.58,0
271,frc7067,58,2024-02-27 19:36:08.877,EndAuto,Auto,1,-,0,0,0,-,-,0,red2,OppS,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,7067.58,0
272,frc2230,58,2024-02-27 19:36:15.340,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10201000,-,2230.58,0
273,frc2230,58,2024-02-27 19:36:25.013,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10201000,-,2230.58,0
274,frc9303,58,2024-02-27 19:38:02.680,EndMatch,Showtime,0,-,0,0,0,-,-,0,red0,SubW,N,Park,0,A,9,9,0.0,0.0,127.60154809999999,10.8148552,1,0,Mover,9,Nicky,10000000,-,9303.58,0
275,frc9738,58,2024-02-27 19:38:02.697,EndMatch,Showtime,0,AllyWing,0,0,0,-,-,0,red1,Podm,Y,On,1,L,0,0,9.39538,16.6242984,47.5982649,50.388901499999996,0,0,Shooter,0,Savannah,20200000,-,9738.58,0
276,frc7067,58,2024-02-27 19:38:02.707,EndMatch,Showtime,1,-,0,0,0,-,-,0,red2,OppS,N,On,1,R,0,0,0.2492057,0.0,25.7813202,0.0,0,2,Shooter,9,Gabriel,0,-,7067.58,0
277,frc8175,58,2024-02-27 19:38:02.713,EndMatch,Showtime,1,AllyWing,0,0,0,-,-,0,blue0,Amp,N,Park,0,A,9,9,0.0,57.738088,21.4170257,62.599826799999995,3,0,Defense,9,Jialing,0,-,8175.58,0
278,frc2230,58,2024-02-27 19:38:02.727,EndMatch,Showtime,1,-,0,0,0,-,-,0,blue1,Podm,N,On,1,L,0,0,7.9576743,13.241406099999999,26.435929299999998,85.99183049999999,0,1,Shooter,9,Eric,10201000,-,2230.58,0
279,frc7177,58,2024-02-27 19:38:02.727,EndMatch,Showtime,1,-,0,0,0,-,-,0,blue2,SubW,Y,Park,-1,A,9,9,8.1976468,6.2376701,54.353720499999994,68.1634364,3,1,Defense,0,Milo,0,-,7177.58,0
280,frc4338,59,2024-02-27 19:37:59.910,StartMatch,Auto,0,-,0,0,0,-,-,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,4338.59,0
281,frc4338,59,2024-02-27 19:38:17.910,EndAuto,Auto,0,-,0,0,0,-,-,0,red2,Amp,Z,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,1,-,4338.59,0
282,frc4319,59,2024-02-27 19:39:03.837,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,1,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,4319.59,0
283,frc6738,59,2024-02-27 19:39:04.717,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,6738.59,0
284,frc3211,59,2024-02-27 19:39:05.540,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,3211.59,0
285,frc4338,59,2024-02-27 19:39:05.840,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,4338.59,0
286,frc6738,59,2024-02-27 19:39:08.627,Activities,Auto,0,AllyWing,0,0,0,SubW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,6738.59,0
287,frc3211,59,2024-02-27 19:39:10.667,Activities,Auto,0,Neutral,0,0,1,-,-,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,3211.59,0
288,frc6738,59,2024-02-27 19:39:12.490,Activities,Auto,0,AllyWing,0,0,0,SubW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,6738.59,0
289,frc6738,59,2024-02-27 19:39:16.647,Activities,Auto,0,AllyWing,0,0,0,SubW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,6738.59,0
290,frc3211,59,2024-02-27 19:39:18.470,Activities,Auto,0,Neutral,0,0,1,-,-,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,3211.59,0
291,frc6738,59,2024-02-27 19:39:01.027,StartMatch,Auto,0,-,0,0,0,-,-,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,6738.59,0
292,frc6738,59,2024-02-27 19:39:19.027,EndAuto,Auto,1,-,0,0,0,-,-,0,blue0,SubW,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,6738.59,0
293,frc4319,59,2024-02-27 19:39:02.493,StartMatch,Auto,0,-,0,0,0,-,-,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,4319.59,0
294,frc4319,59,2024-02-27 19:39:20.493,EndAuto,Auto,0,-,0,0,0,-,-,0,blue2,Podm,Y,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,4319.59,0
295,frc2679,59,2024-02-27 19:39:02.620,StartMatch,Auto,0,-,0,0,0,-,-,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,0,-,2679.59,0
296,frc2679,59,2024-02-27 19:39:20.620,EndAuto,Auto,1,-,0,0,0,-,-,0,blue1,OppS,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,0,-,2679.59,0
297,frc3211,59,2024-02-27 19:39:04.823,StartMatch,Auto,0,-,0,0,0,-,-,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,3211.59,0
298,frc3211,59,2024-02-27 19:39:22.823,EndAuto,Auto,0,-,0,0,0,-,-,0,red0,Podm,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,3211.59,0
299,frc5135,59,2024-02-27 19:39:05.073,StartMatch,Auto,0,-,0,0,0,-,-,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,-,5135.59,0
300,frc5135,59,2024-02-27 19:39:23.073,EndAuto,Auto,1,-,0,0,0,-,-,0,red1,SubW,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,-,5135.59,0
301,frc6738,59,2024-02-27 19:39:27.170,Activities,Teleop,0,AllyWing,0,0,0,SubW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,6738.59,0
302,frc3211,59,2024-02-27 19:39:29.750,Activities,Teleop,0,Z,0,0,0,Neut,Spkr,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,10000000,-,3211.59,0
303,frc5135,59,2024-02-27 19:39:32.963,Activities,Teleop,0,Pre,0,0,0,AllyW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,-,5135.59,0
304,frc6738,59,2024-02-27 19:39:33.717,Activities,Teleop,0,Neutral,0,0,0,SubW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,6738.59,0
305,frc6738,59,2024-02-27 19:39:40.110,Activities,Teleop,0,Neutral,0,0,0,SubW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,6738.59,0
306,frc4319,59,2024-02-27 19:39:40.857,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,4319.59,0
307,frc4338,59,2024-02-27 19:39:42.043,Activities,Auto,0,AllyWing,0,0,0,AllyW,Spkr,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,4338.59,0
308,frc3211,59,2024-02-27 19:39:45.523,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,10000000,-,3211.59,0
309,frc6738,59,2024-02-27 19:40:00.617,Match_Event,Teleop,0,-,0,0,0,-,-,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,10000000,BrokeDown,6738.59,0
310,frc4338,59,2024-02-27 19:40:08.283,Activities,Auto,0,OppWing,0,0,0,AllyW,Amp,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,4338.59,0
311,frc4319,59,2024-02-27 19:40:11.883,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,1,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,4319.59,0
312,frc3211,59,2024-02-27 19:40:15.807,Activities,Teleop,0,OppWing,0,0,0,AllyW,Spkr,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,10000000,-,3211.59,0
313,frc4319,59,2024-02-27 19:40:22.907,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,1,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,4319.59,0
314,frc4338,59,2024-02-27 19:40:28.033,Activities,Auto,0,OppWing,0,0,0,AllyW,Spkr,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,4338.59,0
315,frc4338,59,2024-02-27 19:40:11.880,StartMatch,Auto,0,-,0,0,0,-,-,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,4338.59,0
316,frc4338,59,2024-02-27 19:40:29.880,EndAuto,Auto,1,-,0,0,0,-,-,0,red2,Amp,Y,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,0,-,4338.59,0
317,frc4319,59,2024-02-27 19:40:42.470,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,1,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,4319.59,0
318,frc5135,59,2024-02-27 19:40:48.730,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,-,5135.59,0
319,frc4319,59,2024-02-27 19:40:50.260,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,4319.59,0
320,frc4338,59,2024-02-27 19:40:55.077,Activities,Teleop,0,Z,0,0,0,OppW,Spkr,1,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,10000000,-,4338.59,0
321,frc3211,59,2024-02-27 19:41:03.470,Activities,Teleop,0,OppWing,0,0,0,OppW,Amp,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,10100000,-,3211.59,0
322,frc4338,59,2024-02-27 19:41:05.167,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,red2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Gabriel,10000000,-,4338.59,0
323,frc5135,59,2024-02-27 19:41:15.583,Activities,Teleop,0,OppWing,0,0,0,AllyW,Spkr,1,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,-,5135.59,0
324,frc4319,59,2024-02-27 19:41:21.240,Activities,Teleop,0,OppWing,0,0,0,AllyW,Amp,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,4319.59,0
325,frc5135,59,2024-02-27 19:41:33.810,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,-,5135.59,0
326,frc3211,59,2024-02-27 19:42:30.980,EndMatch,Showtime,0,-,0,0,0,-,-,0,red0,Podm,N,Else,0,A,9,9,0.0,35.6298864,47.6689477,51.7675011,2,0,Hybrid,9,Nicky,10100000,-,3211.59,0
327,frc5135,59,2024-02-27 19:42:30.993,EndMatch,Showtime,1,-,0,0,0,-,-,0,red1,SubW,N,Park,0,A,9,9,0.0,14.001726999999999,67.7053229,52.677467,0,0,Hybrid,9,Savannah,0,-,5135.59,0
328,frc4338,59,2024-02-27 19:42:30.997,EndMatch,Showtime,1,-,0,0,0,-,-,0,red2,Amp,Y,Park,0,A,9,9,0.0,29.4396727,27.486879,11.2120657,0,2,Shooter,0,Gabriel,10000000,-,4338.59,0
329,frc6738,59,2024-02-27 19:42:31.013,EndMatch,Showtime,1,-,0,0,0,-,-,0,blue0,SubW,N,Else,0,A,9,9,0.0,0.0,123.57974709999999,13.6076412,0,0,Hybrid,9,Jialing,0,-,6738.59,0
330,frc2679,59,2024-02-27 19:42:31.027,EndMatch,Showtime,1,-,0,0,0,-,-,0,blue1,OppS,N,Park,0,A,9,9,0.0,0.0,44.3110405,91.5156251,3,0,Defense,9,Eric,0,-,2679.59,0
331,frc4319,59,2024-02-27 19:42:31.027,EndMatch,Showtime,0,AllyWing,0,0,0,-,-,0,blue2,Podm,Y,Else,0,A,9,9,0.0,8.2555552,9.1447644,119.56718629999999,0,2,Shooter,0,Milo,0,-,4319.59,0
332,frc1574,60,2024-02-27 19:45:30.033,Activities,Auto,0,Pre,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,0,-,1574.6,0
333,frc1574,60,2024-02-27 19:45:33.183,Activities,Auto,0,Z,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10100000,-,1574.6,0
334,frc3339,60,2024-02-27 19:45:33.943,Activities,Auto,0,Neutral,3,1,0,-,-,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,3339.6,-111
335,frc1574,60,2024-02-27 19:45:36.133,Activities,Auto,0,AllyWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10100000,-,1574.6,0
336,frc3339,60,2024-02-27 19:45:36.333,Activities,Auto,0,Neutral,0,0,0,AllyW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,3339.6,0
337,frc5990,60,2024-02-27 19:45:36.893,Activities,Auto,0,Neutral,0,0,1,-,-,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,5990.6,0
338,frc1574,60,2024-02-27 19:45:37.463,Activities,Auto,0,AllyWing,0,0,0,AllyW,Spkr,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10100000,-,1574.6,0
339,frc3339,60,2024-02-27 19:45:38.410,Activities,Auto,0,Neutral,3,1,0,-,-,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,3339.6,-106
340,frc1574,60,2024-02-27 19:45:41.543,Activities,Auto,0,Neutral,3,1,0,-,-,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10101000,-,1574.6,13
341,frc3339,60,2024-02-27 19:45:41.930,Activities,Auto,0,Neutral,0,0,0,AllyW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,3339.6,0
342,frc3339,60,2024-02-27 19:45:44.293,Activities,Auto,0,Neutral,3,1,0,-,-,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,3339.6,-101
343,frc5990,60,2024-02-27 19:45:45.423,Activities,Auto,0,Neutral,0,0,0,Neut,Amp,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,5990.6,0
344,frc1574,60,2024-02-27 19:45:28.193,StartMatch,Auto,0,-,0,0,0,-,-,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10101000,-,1574.6,0
345,frc1574,60,2024-02-27 19:45:46.193,EndAuto,Auto,1,-,0,0,0,-,-,0,blue1,Podm,Y,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10101000,-,1574.6,0
346,frc6230,60,2024-02-27 19:45:28.257,StartMatch,Auto,0,-,0,0,0,-,-,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,6230.6,0
347,frc6230,60,2024-02-27 19:45:46.257,EndAuto,Auto,1,-,0,0,0,-,-,0,blue2,Amp,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,6230.6,0
348,frc5990,60,2024-02-27 19:45:29.707,StartMatch,Auto,0,-,0,0,0,-,-,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,5990.6,0
349,frc5990,60,2024-02-27 19:45:47.707,EndAuto,Auto,1,-,0,0,0,-,-,0,red0,Amp,N,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,5990.6,0
350,frc3083,60,2024-02-27 19:45:29.770,StartMatch,Auto,0,-,0,0,0,-,-,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,-,3083.6,0
351,frc3083,60,2024-02-27 19:45:47.770,EndAuto,Auto,1,-,0,0,0,-,-,0,red1,OppS,Y,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,-,3083.6,0
352,frc3339,60,2024-02-27 19:45:50.087,Activities,Auto,0,Neutral,0,0,0,AllyW,Spkr,0,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,3339.6,0
353,frc5990,60,2024-02-27 19:45:52.080,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,5990.6,0
354,frc3083,60,2024-02-27 19:45:59.113,Activities,Teleop,0,AllyWing,0,0,0,AllyW,AllyW,0,red1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Savannah,0,-,3083.6,0
355,frc3339,60,2024-02-27 19:46:01.630,Activities,Auto,0,OppWing,0,0,0,AllyW,Amp,1,blue0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Jialing,0,-,3339.6,0
356,frc5990,60,2024-02-27 19:46:01.877,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,5990.6,0
357,frc6230,60,2024-02-27 19:46:02.587,Activities,Teleop,0,OppWing,0,0,0,AllyW,Amp,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,6230.6,0
358,frc1574,60,2024-02-27 19:46:02.957,Activities,Teleop,0,OppWing,0,0,0,AllyW,Amp,0,blue1,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Eric,10101000,-,1574.6,0
359,frc5990,60,2024-02-27 19:46:07.267,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Spkr,0,red0,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Nicky,0,-,5990.6,0
360,frc6230,60,2024-02-27 19:46:07.577,Activities,Teleop,0,AllyWing,0,0,0,AllyW,Amp,0,blue2,-,-,-,9,-,9,9,0.0,0.0,0.0,0.0,9,9,-,9,Milo,0,-,6230.6,0
